x,y
-87.28,-1047.33
-87.27,-1047.21
-87.26,-1047.09
-87.25,-1046.97
-87.24,-1046.85
-87.23,-1046.73
-87.22,-1046.61
-87.21,-1046.49
-87.20,-1046.37
-87.19,-1046.25
-87.18,-1046.13
-87.17,-1046.01
-87.16,-1045.89
-87.15,-1045.77
-87.14,-1045.65
-87.13,-1045.53
-87.12,-1045.41
-87.11,-1045.29
-87.10,-1045.17
-87.09,-1045.05
-87.08,-1044.93
-87.07,-1044.81
-87.06,-1044.69
-87.05,-1044.57
-87.04,-1044.45
-87.03,-1044.33
-87.02,-1044.21
-87.01,-1044.09
-87.00,-1043.97
-86.99,-1043.85
-86.98,-1043.73
-86.97,-1043.61
-86.96,-1043.49
-86.95,-1043.37
-86.94,-1043.25
-86.93,-1043.13
-86.92,-1043.01
-86.91,-1042.89
-86.90,-1042.77
-86.89,-1042.65
-86.88,-1042.53
-86.87,-1042.41
-86.86,-1042.29
-86.85,-1042.17
-86.84,-1042.05
-86.83,-1041.93
-86.82,-1041.81
-86.81,-1041.69
-86.80,-1041.57
-86.79,-1041.45
-86.78,-1041.33
-86.77,-1041.21
-86.76,-1041.09
-86.75,-1040.97
-86.74,-1040.85
-86.73,-1040.73
-86.72,-1040.61
-86.71,-1040.49
-86.70,-1040.37
-86.69,-1040.25
-86.68,-1040.13
-86.67,-1040.01
-86.66,-1039.89
-86.65,-1039.77
-86.64,-1039.65
-86.63,-1039.53
-86.62,-1039.41
-86.61,-1039.29
-86.60,-1039.17
-86.59,-1039.05
-86.58,-1038.93
-86.57,-1038.81
-86.56,-1038.69
-86.55,-1038.57
-86.54,-1038.45
-86.53,-1038.33
-86.52,-1038.21
-86.51,-1038.09
-86.50,-1037.97
-86.49,-1037.85
-86.48,-1037.73
-86.47,-1037.61
-86.46,-1037.49
-86.45,-1037.37
-86.44,-1037.25
-86.43,-1037.13
-86.42,-1037.01
-86.41,-1036.89
-86.40,-1036.77
-86.39,-1036.65
-86.38,-1036.53
-86.37,-1036.41
-86.36,-1036.29
-86.35,-1036.17
-86.34,-1036.04
-86.33,-1035.92
-86.32,-1035.80
-86.31,-1035.68
-86.30,-1035.56
-86.29,-1035.44
-86.28,-1035.32
-86.27,-1035.20
-86.26,-1035.08
-86.25,-1034.96
-86.24,-1034.84
-86.23,-1034.72
-86.22,-1034.60
-86.21,-1034.48
-86.20,-1034.36
-86.19,-1034.24
-86.18,-1034.12
-86.17,-1034.00
-86.16,-1033.88
-86.15,-1033.76
-86.14,-1033.64
-86.13,-1033.52
-86.12,-1033.40
-86.11,-1033.28
-86.10,-1033.16
-86.09,-1033.04
-86.08,-1032.92
-86.07,-1032.80
-86.06,-1032.68
-86.05,-1032.56
-86.04,-1032.44
-86.03,-1032.32
-86.02,-1032.20
-86.01,-1032.08
-86.00,-1031.96
-85.99,-1031.84
-85.98,-1031.72
-85.97,-1031.60
-85.96,-1031.48
-85.95,-1031.36
-85.94,-1031.24
-85.93,-1031.12
-85.92,-1031.00
-85.91,-1030.88
-85.90,-1030.76
-85.89,-1030.64
-85.88,-1030.52
-85.87,-1030.40
-85.86,-1030.28
-85.85,-1030.16
-85.84,-1030.04
-85.83,-1029.92
-85.82,-1029.80
-85.81,-1029.68
-85.80,-1029.56
-85.79,-1029.44
-85.78,-1029.32
-85.77,-1029.20
-85.76,-1029.08
-85.75,-1028.96
-85.74,-1028.84
-85.73,-1028.72
-85.72,-1028.60
-85.71,-1028.48
-85.70,-1028.36
-85.69,-1028.24
-85.68,-1028.12
-85.67,-1028.00
-85.66,-1027.88
-85.65,-1027.76
-85.64,-1027.64
-85.63,-1027.52
-85.62,-1027.40
-85.61,-1027.28
-85.60,-1027.16
-85.59,-1027.04
-85.58,-1026.92
-85.57,-1026.80
-85.56,-1026.68
-85.55,-1026.56
-85.54,-1026.44
-85.53,-1026.32
-85.52,-1026.20
-85.51,-1026.08
-85.50,-1025.96
-85.49,-1025.84
-85.48,-1025.72
-85.47,-1025.60
-85.46,-1025.48
-85.45,-1025.36
-85.44,-1025.24
-85.43,-1025.12
-85.42,-1025.00
-85.41,-1024.88
-85.40,-1024.76
-85.39,-1024.64
-85.38,-1024.52
-85.37,-1024.40
-85.36,-1024.28
-85.35,-1024.16
-85.34,-1024.04
-85.33,-1023.92
-85.32,-1023.80
-85.31,-1023.68
-85.30,-1023.56
-85.29,-1023.44
-85.28,-1023.32
-85.27,-1023.20
-85.26,-1023.08
-85.25,-1022.96
-85.24,-1022.84
-85.23,-1022.72
-85.22,-1022.60
-85.21,-1022.48
-85.20,-1022.36
-85.19,-1022.24
-85.18,-1022.12
-85.17,-1022.00
-85.16,-1021.88
-85.15,-1021.76
-85.14,-1021.64
-85.13,-1021.52
-85.12,-1021.40
-85.11,-1021.28
-85.10,-1021.16
-85.09,-1021.04
-85.08,-1020.92
-85.07,-1020.80
-85.06,-1020.68
-85.05,-1020.56
-85.04,-1020.44
-85.03,-1020.32
-85.02,-1020.20
-85.01,-1020.08
-85.00,-1019.96
-84.99,-1019.84
-84.98,-1019.72
-84.97,-1019.60
-84.96,-1019.48
-84.95,-1019.36
-84.94,-1019.24
-84.93,-1019.12
-84.92,-1019.00
-84.91,-1018.88
-84.90,-1018.76
-84.89,-1018.64
-84.88,-1018.52
-84.87,-1018.40
-84.86,-1018.28
-84.85,-1018.16
-84.84,-1018.04
-84.83,-1017.92
-84.82,-1017.80
-84.81,-1017.68
-84.80,-1017.56
-84.79,-1017.44
-84.78,-1017.32
-84.77,-1017.20
-84.76,-1017.08
-84.75,-1016.96
-84.74,-1016.84
-84.73,-1016.72
-84.72,-1016.60
-84.71,-1016.48
-84.70,-1016.36
-84.69,-1016.24
-84.68,-1016.12
-84.67,-1016.00
-84.66,-1015.88
-84.65,-1015.76
-84.64,-1015.64
-84.63,-1015.52
-84.62,-1015.40
-84.61,-1015.28
-84.60,-1015.16
-84.59,-1015.04
-84.58,-1014.92
-84.57,-1014.80
-84.56,-1014.68
-84.55,-1014.56
-84.54,-1014.44
-84.53,-1014.32
-84.52,-1014.20
-84.51,-1014.08
-84.50,-1013.96
-84.49,-1013.84
-84.48,-1013.72
-84.47,-1013.60
-84.46,-1013.48
-84.45,-1013.36
-84.44,-1013.24
-84.43,-1013.12
-84.42,-1013.00
-84.41,-1012.88
-84.40,-1012.76
-84.39,-1012.64
-84.38,-1012.52
-84.37,-1012.40
-84.36,-1012.28
-84.35,-1012.16
-84.34,-1012.04
-84.33,-1011.92
-84.32,-1011.80
-84.31,-1011.68
-84.30,-1011.56
-84.29,-1011.44
-84.28,-1011.32
-84.27,-1011.20
-84.26,-1011.08
-84.25,-1010.96
-84.24,-1010.84
-84.23,-1010.72
-84.22,-1010.60
-84.21,-1010.48
-84.20,-1010.36
-84.19,-1010.24
-84.18,-1010.12
-84.17,-1010.00
-84.16,-1009.88
-84.15,-1009.76
-84.14,-1009.64
-84.13,-1009.52
-84.12,-1009.40
-84.11,-1009.28
-84.10,-1009.16
-84.09,-1009.04
-84.08,-1008.92
-84.07,-1008.80
-84.06,-1008.68
-84.05,-1008.56
-84.04,-1008.44
-84.03,-1008.32
-84.02,-1008.20
-84.01,-1008.08
-84.00,-1007.96
-83.99,-1007.84
-83.98,-1007.72
-83.97,-1007.60
-83.96,-1007.48
-83.95,-1007.36
-83.94,-1007.24
-83.93,-1007.12
-83.92,-1007.00
-83.91,-1006.88
-83.90,-1006.76
-83.89,-1006.64
-83.88,-1006.52
-83.87,-1006.40
-83.86,-1006.28
-83.85,-1006.16
-83.84,-1006.04
-83.83,-1005.92
-83.82,-1005.80
-83.81,-1005.68
-83.80,-1005.56
-83.79,-1005.44
-83.78,-1005.32
-83.77,-1005.20
-83.76,-1005.08
-83.75,-1004.96
-83.74,-1004.84
-83.73,-1004.72
-83.72,-1004.60
-83.71,-1004.48
-83.70,-1004.36
-83.69,-1004.24
-83.68,-1004.12
-83.67,-1004.00
-83.66,-1003.88
-83.65,-1003.76
-83.64,-1003.64
-83.63,-1003.52
-83.62,-1003.40
-83.61,-1003.28
-83.60,-1003.16
-83.59,-1003.04
-83.58,-1002.92
-83.57,-1002.80
-83.56,-1002.68
-83.55,-1002.56
-83.54,-1002.44
-83.53,-1002.32
-83.52,-1002.20
-83.51,-1002.08
-83.50,-1001.96
-83.49,-1001.84
-83.48,-1001.72
-83.47,-1001.60
-83.46,-1001.48
-83.45,-1001.36
-83.44,-1001.24
-83.43,-1001.12
-83.42,-1001.00
-83.41,-1000.88
-83.40,-1000.76
-83.39,-1000.64
-83.38,-1000.52
-83.37,-1000.40
-83.36,-1000.28
-83.35,-1000.16
-83.34,-1000.04
-83.33,-999.92
-83.32,-999.80
-83.31,-999.68
-83.30,-999.56
-83.29,-999.44
-83.28,-999.32
-83.27,-999.20
-83.26,-999.08
-83.25,-998.96
-83.24,-998.84
-83.23,-998.72
-83.22,-998.60
-83.21,-998.48
-83.20,-998.36
-83.19,-998.24
-83.18,-998.12
-83.17,-998.00
-83.16,-997.88
-83.15,-997.76
-83.14,-997.64
-83.13,-997.52
-83.12,-997.40
-83.11,-997.28
-83.10,-997.16
-83.09,-997.04
-83.08,-996.92
-83.07,-996.80
-83.06,-996.68
-83.05,-996.56
-83.04,-996.44
-83.03,-996.32
-83.02,-996.20
-83.01,-996.08
-83.00,-995.96
-82.99,-995.84
-82.98,-995.72
-82.97,-995.60
-82.96,-995.48
-82.95,-995.36
-82.94,-995.24
-82.93,-995.12
-82.92,-995.00
-82.91,-994.88
-82.90,-994.76
-82.89,-994.64
-82.88,-994.52
-82.87,-994.40
-82.86,-994.28
-82.85,-994.16
-82.84,-994.04
-82.83,-993.92
-82.82,-993.80
-82.81,-993.68
-82.80,-993.56
-82.79,-993.44
-82.78,-993.32
-82.77,-993.20
-82.76,-993.08
-82.75,-992.96
-82.74,-992.84
-82.73,-992.72
-82.72,-992.60
-82.71,-992.48
-82.70,-992.36
-82.69,-992.24
-82.68,-992.12
-82.67,-992.00
-82.66,-991.88
-82.65,-991.76
-82.64,-991.64
-82.63,-991.52
-82.62,-991.40
-82.61,-991.28
-82.60,-991.16
-82.59,-991.04
-82.58,-990.92
-82.57,-990.80
-82.56,-990.68
-82.55,-990.56
-82.54,-990.44
-82.53,-990.32
-82.52,-990.20
-82.51,-990.08
-82.50,-989.96
-82.49,-989.84
-82.48,-989.72
-82.47,-989.60
-82.46,-989.48
-82.45,-989.35
-82.44,-989.23
-82.43,-989.11
-82.42,-988.99
-82.41,-988.87
-82.40,-988.75
-82.39,-988.63
-82.38,-988.51
-82.37,-988.39
-82.36,-988.27
-82.35,-988.15
-82.34,-988.03
-82.33,-987.91
-82.32,-987.79
-82.31,-987.67
-82.30,-987.55
-82.29,-987.43
-82.28,-987.31
-82.27,-987.19
-82.26,-987.07
-82.25,-986.95
-82.24,-986.83
-82.23,-986.71
-82.22,-986.59
-82.21,-986.47
-82.20,-986.35
-82.19,-986.23
-82.18,-986.11
-82.17,-985.99
-82.16,-985.87
-82.15,-985.75
-82.14,-985.63
-82.13,-985.51
-82.12,-985.39
-82.11,-985.27
-82.10,-985.15
-82.09,-985.03
-82.08,-984.91
-82.07,-984.79
-82.06,-984.67
-82.05,-984.55
-82.04,-984.43
-82.03,-984.31
-82.02,-984.19
-82.01,-984.07
-82.00,-983.95
-81.99,-983.83
-81.98,-983.71
-81.97,-983.59
-81.96,-983.47
-81.95,-983.35
-81.94,-983.23
-81.93,-983.11
-81.92,-982.99
-81.91,-982.87
-81.90,-982.75
-81.89,-982.63
-81.88,-982.51
-81.87,-982.39
-81.86,-982.27
-81.85,-982.15
-81.84,-982.03
-81.83,-981.91
-81.82,-981.79
-81.81,-981.67
-81.80,-981.55
-81.79,-981.43
-81.78,-981.31
-81.77,-981.19
-81.76,-981.07
-81.75,-980.95
-81.74,-980.83
-81.73,-980.71
-81.72,-980.59
-81.71,-980.47
-81.70,-980.35
-81.69,-980.23
-81.68,-980.11
-81.67,-979.99
-81.66,-979.87
-81.65,-979.75
-81.64,-979.63
-81.63,-979.51
-81.62,-979.39
-81.61,-979.27
-81.60,-979.15
-81.59,-979.03
-81.58,-978.91
-81.57,-978.79
-81.56,-978.67
-81.55,-978.55
-81.54,-978.43
-81.53,-978.31
-81.52,-978.19
-81.51,-978.07
-81.50,-977.95
-81.49,-977.83
-81.48,-977.71
-81.47,-977.59
-81.46,-977.47
-81.45,-977.35
-81.44,-977.23
-81.43,-977.11
-81.42,-976.99
-81.41,-976.87
-81.40,-976.75
-81.39,-976.63
-81.38,-976.51
-81.37,-976.39
-81.36,-976.27
-81.35,-976.15
-81.34,-976.03
-81.33,-975.91
-81.32,-975.79
-81.31,-975.67
-81.30,-975.55
-81.29,-975.43
-81.28,-975.31
-81.27,-975.19
-81.26,-975.07
-81.25,-974.95
-81.24,-974.83
-81.23,-974.71
-81.22,-974.59
-81.21,-974.47
-81.20,-974.35
-81.19,-974.23
-81.18,-974.11
-81.17,-973.99
-81.16,-973.87
-81.15,-973.75
-81.14,-973.63
-81.13,-973.51
-81.12,-973.39
-81.11,-973.27
-81.10,-973.15
-81.09,-973.03
-81.08,-972.91
-81.07,-972.79
-81.06,-972.67
-81.05,-972.55
-81.04,-972.43
-81.03,-972.31
-81.02,-972.19
-81.01,-972.07
-81.00,-971.95
-80.99,-971.83
-80.98,-971.71
-80.97,-971.59
-80.96,-971.47
-80.95,-971.35
-80.94,-971.23
-80.93,-971.11
-80.92,-970.99
-80.91,-970.87
-80.90,-970.75
-80.89,-970.63
-80.88,-970.51
-80.87,-970.39
-80.86,-970.27
-80.85,-970.15
-80.84,-970.03
-80.83,-969.91
-80.82,-969.79
-80.81,-969.67
-80.80,-969.55
-80.79,-969.43
-80.78,-969.31
-80.77,-969.19
-80.76,-969.07
-80.75,-968.95
-80.74,-968.83
-80.73,-968.71
-80.72,-968.59
-80.71,-968.47
-80.70,-968.35
-80.69,-968.23
-80.68,-968.11
-80.67,-967.99
-80.66,-967.87
-80.65,-967.75
-80.64,-967.63
-80.63,-967.51
-80.62,-967.39
-80.61,-967.27
-80.60,-967.15
-80.59,-967.03
-80.58,-966.91
-80.57,-966.79
-80.56,-966.67
-80.55,-966.55
-80.54,-966.43
-80.53,-966.31
-80.52,-966.19
-80.51,-966.07
-80.50,-965.95
-80.49,-965.83
-80.48,-965.71
-80.47,-965.59
-80.46,-965.47
-80.45,-965.35
-80.44,-965.23
-80.43,-965.11
-80.42,-964.99
-80.41,-964.87
-80.40,-964.75
-80.39,-964.63
-80.38,-964.51
-80.37,-964.39
-80.36,-964.27
-80.35,-964.15
-80.34,-964.03
-80.33,-963.91
-80.32,-963.79
-80.31,-963.67
-80.30,-963.55
-80.29,-963.43
-80.28,-963.31
-80.27,-963.19
-80.26,-963.07
-80.25,-962.95
-80.24,-962.83
-80.23,-962.71
-80.22,-962.59
-80.21,-962.47
-80.20,-962.35
-80.19,-962.23
-80.18,-962.11
-80.17,-961.99
-80.16,-961.87
-80.15,-961.75
-80.14,-961.63
-80.13,-961.51
-80.12,-961.39
-80.11,-961.27
-80.10,-961.15
-80.09,-961.03
-80.08,-960.91
-80.07,-960.79
-80.06,-960.67
-80.05,-960.55
-80.04,-960.43
-80.03,-960.31
-80.02,-960.19
-80.01,-960.07
-80.00,-959.95
-79.99,-959.83
-79.98,-959.71
-79.97,-959.59
-79.96,-959.47
-79.95,-959.35
-79.94,-959.23
-79.93,-959.11
-79.92,-958.99
-79.91,-958.87
-79.90,-958.75
-79.89,-958.63
-79.88,-958.51
-79.87,-958.39
-79.86,-958.27
-79.85,-958.15
-79.84,-958.03
-79.83,-957.91
-79.82,-957.79
-79.81,-957.67
-79.80,-957.55
-79.79,-957.43
-79.78,-957.31
-79.77,-957.19
-79.76,-957.07
-79.75,-956.95
-79.74,-956.83
-79.73,-956.71
-79.72,-956.59
-79.71,-956.47
-79.70,-956.35
-79.69,-956.23
-79.68,-956.11
-79.67,-955.99
-79.66,-955.87
-79.65,-955.75
-79.64,-955.63
-79.63,-955.51
-79.62,-955.39
-79.61,-955.27
-79.60,-955.15
-79.59,-955.03
-79.58,-954.91
-79.57,-954.79
-79.56,-954.67
-79.55,-954.55
-79.54,-954.43
-79.53,-954.31
-79.52,-954.19
-79.51,-954.07
-79.50,-953.95
-79.49,-953.83
-79.48,-953.71
-79.47,-953.59
-79.46,-953.47
-79.45,-953.35
-79.44,-953.23
-79.43,-953.11
-79.42,-952.99
-79.41,-952.87
-79.40,-952.75
-79.39,-952.63
-79.38,-952.51
-79.37,-952.39
-79.36,-952.27
-79.35,-952.15
-79.34,-952.03
-79.33,-951.91
-79.32,-951.79
-79.31,-951.67
-79.30,-951.55
-79.29,-951.43
-79.28,-951.31
-79.27,-951.19
-79.26,-951.07
-79.25,-950.95
-79.24,-950.83
-79.23,-950.71
-79.22,-950.59
-79.21,-950.47
-79.20,-950.35
-79.19,-950.23
-79.18,-950.11
-79.17,-949.99
-79.16,-949.87
-79.15,-949.75
-79.14,-949.63
-79.13,-949.51
-79.12,-949.39
-79.11,-949.27
-79.10,-949.15
-79.09,-949.03
-79.08,-948.91
-79.07,-948.79
-79.06,-948.67
-79.05,-948.55
-79.04,-948.43
-79.03,-948.31
-79.02,-948.19
-79.01,-948.07
-79.00,-947.95
-78.99,-947.83
-78.98,-947.71
-78.97,-947.59
-78.96,-947.47
-78.95,-947.35
-78.94,-947.23
-78.93,-947.11
-78.92,-946.99
-78.91,-946.87
-78.90,-946.75
-78.89,-946.63
-78.88,-946.51
-78.87,-946.39
-78.86,-946.27
-78.85,-946.15
-78.84,-946.03
-78.83,-945.91
-78.82,-945.79
-78.81,-945.67
-78.80,-945.55
-78.79,-945.43
-78.78,-945.31
-78.77,-945.19
-78.76,-945.07
-78.75,-944.95
-78.74,-944.83
-78.73,-944.71
-78.72,-944.59
-78.71,-944.47
-78.70,-944.35
-78.69,-944.23
-78.68,-944.11
-78.67,-943.99
-78.66,-943.87
-78.65,-943.75
-78.64,-943.63
-78.63,-943.51
-78.62,-943.39
-78.61,-943.27
-78.60,-943.15
-78.59,-943.03
-78.58,-942.91
-78.57,-942.79
-78.56,-942.67
-78.55,-942.55
-78.54,-942.42
-78.53,-942.30
-78.52,-942.18
-78.51,-942.06
-78.50,-941.94
-78.49,-941.82
-78.48,-941.70
-78.47,-941.58
-78.46,-941.46
-78.45,-941.34
-78.44,-941.22
-78.43,-941.10
-78.42,-940.98
-78.41,-940.86
-78.40,-940.74
-78.39,-940.62
-78.38,-940.50
-78.37,-940.38
-78.36,-940.26
-78.35,-940.14
-78.34,-940.02
-78.33,-939.90
-78.32,-939.78
-78.31,-939.66
-78.30,-939.54
-78.29,-939.42
-78.28,-939.30
-78.27,-939.18
-78.26,-939.06
-78.25,-938.94
-78.24,-938.82
-78.23,-938.70
-78.22,-938.58
-78.21,-938.46
-78.20,-938.34
-78.19,-938.22
-78.18,-938.10
-78.17,-937.98
-78.16,-937.86
-78.15,-937.74
-78.14,-937.62
-78.13,-937.50
-78.12,-937.38
-78.11,-937.26
-78.10,-937.14
-78.09,-937.02
-78.08,-936.90
-78.07,-936.78
-78.06,-936.66
-78.05,-936.54
-78.04,-936.42
-78.03,-936.30
-78.02,-936.18
-78.01,-936.06
-78.00,-935.94
-77.99,-935.82
-77.98,-935.70
-77.97,-935.58
-77.96,-935.46
-77.95,-935.34
-77.94,-935.22
-77.93,-935.10
-77.92,-934.98
-77.91,-934.86
-77.90,-934.74
-77.89,-934.62
-77.88,-934.50
-77.87,-934.38
-77.86,-934.26
-77.85,-934.14
-77.84,-934.02
-77.83,-933.90
-77.82,-933.78
-77.81,-933.66
-77.80,-933.54
-77.79,-933.42
-77.78,-933.30
-77.77,-933.18
-77.76,-933.06
-77.75,-932.94
-77.74,-932.82
-77.73,-932.70
-77.72,-932.58
-77.71,-932.46
-77.70,-932.34
-77.69,-932.22
-77.68,-932.10
-77.67,-931.98
-77.66,-931.86
-77.65,-931.74
-77.64,-931.62
-77.63,-931.50
-77.62,-931.38
-77.61,-931.26
-77.60,-931.14
-77.59,-931.02
-77.58,-930.90
-77.57,-930.78
-77.56,-930.66
-77.55,-930.54
-77.54,-930.42
-77.53,-930.30
-77.52,-930.18
-77.51,-930.06
-77.50,-929.94
-77.49,-929.82
-77.48,-929.70
-77.47,-929.58
-77.46,-929.46
-77.45,-929.34
-77.44,-929.22
-77.43,-929.10
-77.42,-928.98
-77.41,-928.86
-77.40,-928.74
-77.39,-928.62
-77.38,-928.50
-77.37,-928.38
-77.36,-928.26
-77.35,-928.14
-77.34,-928.02
-77.33,-927.90
-77.32,-927.78
-77.31,-927.66
-77.30,-927.54
-77.29,-927.42
-77.28,-927.30
-77.27,-927.18
-77.26,-927.06
-77.25,-926.94
-77.24,-926.82
-77.23,-926.70
-77.22,-926.58
-77.21,-926.46
-77.20,-926.34
-77.19,-926.22
-77.18,-926.10
-77.17,-925.98
-77.16,-925.86
-77.15,-925.74
-77.14,-925.62
-77.13,-925.50
-77.12,-925.38
-77.11,-925.26
-77.10,-925.14
-77.09,-925.02
-77.08,-924.90
-77.07,-924.78
-77.06,-924.66
-77.05,-924.54
-77.04,-924.42
-77.03,-924.30
-77.02,-924.18
-77.01,-924.06
-77.00,-923.94
-76.99,-923.82
-76.98,-923.70
-76.97,-923.58
-76.96,-923.46
-76.95,-923.34
-76.94,-923.22
-76.93,-923.10
-76.92,-922.98
-76.91,-922.86
-76.90,-922.74
-76.89,-922.62
-76.88,-922.50
-76.87,-922.38
-76.86,-922.26
-76.85,-922.14
-76.84,-922.02
-76.83,-921.90
-76.82,-921.78
-76.81,-921.66
-76.80,-921.54
-76.79,-921.42
-76.78,-921.30
-76.77,-921.18
-76.76,-921.06
-76.75,-920.94
-76.74,-920.82
-76.73,-920.70
-76.72,-920.58
-76.71,-920.46
-76.70,-920.34
-76.69,-920.22
-76.68,-920.10
-76.67,-919.98
-76.66,-919.86
-76.65,-919.74
-76.64,-919.62
-76.63,-919.50
-76.62,-919.38
-76.61,-919.26
-76.60,-919.14
-76.58,-919.02
-76.57,-918.90
-76.56,-918.78
-76.55,-918.66
-76.54,-918.54
-76.53,-918.42
-76.52,-918.30
-76.51,-918.18
-76.50,-918.06
-76.49,-917.94
-76.48,-917.82
-76.47,-917.70
-76.46,-917.58
-76.45,-917.46
-76.44,-917.34
-76.43,-917.22
-76.42,-917.10
-76.41,-916.98
-76.40,-916.86
-76.39,-916.74
-76.38,-916.62
-76.37,-916.50
-76.36,-916.38
-76.35,-916.26
-76.34,-916.14
-76.33,-916.02
-76.32,-915.90
-76.31,-915.78
-76.30,-915.66
-76.29,-915.54
-76.28,-915.42
-76.27,-915.30
-76.26,-915.18
-76.25,-915.06
-76.24,-914.94
-76.23,-914.82
-76.22,-914.70
-76.21,-914.58
-76.20,-914.46
-76.19,-914.34
-76.18,-914.22
-76.17,-914.10
-76.16,-913.98
-76.15,-913.86
-76.14,-913.74
-76.13,-913.62
-76.12,-913.50
-76.11,-913.38
-76.10,-913.26
-76.09,-913.14
-76.08,-913.02
-76.07,-912.90
-76.06,-912.78
-76.05,-912.66
-76.04,-912.54
-76.03,-912.42
-76.02,-912.30
-76.01,-912.18
-76.00,-912.06
-75.99,-911.94
-75.98,-911.82
-75.97,-911.70
-75.96,-911.58
-75.95,-911.46
-75.94,-911.34
-75.93,-911.22
-75.92,-911.10
-75.91,-910.98
-75.90,-910.86
-75.89,-910.74
-75.88,-910.62
-75.87,-910.50
-75.86,-910.38
-75.85,-910.26
-75.84,-910.14
-75.83,-910.02
-75.82,-909.90
-75.81,-909.78
-75.80,-909.66
-75.79,-909.54
-75.78,-909.42
-75.77,-909.30
-75.76,-909.18
-75.75,-909.06
-75.74,-908.94
-75.73,-908.82
-75.72,-908.70
-75.71,-908.58
-75.70,-908.46
-75.69,-908.34
-75.68,-908.22
-75.67,-908.10
-75.66,-907.98
-75.65,-907.86
-75.64,-907.74
-75.63,-907.62
-75.62,-907.50
-75.61,-907.38
-75.60,-907.26
-75.59,-907.14
-75.58,-907.02
-75.57,-906.90
-75.56,-906.78
-75.55,-906.66
-75.54,-906.54
-75.53,-906.42
-75.52,-906.30
-75.51,-906.18
-75.50,-906.06
-75.49,-905.94
-75.48,-905.82
-75.47,-905.70
-75.46,-905.58
-75.45,-905.46
-75.44,-905.34
-75.43,-905.22
-75.42,-905.10
-75.41,-904.98
-75.40,-904.86
-75.39,-904.74
-75.38,-904.62
-75.37,-904.50
-75.36,-904.38
-75.35,-904.26
-75.34,-904.14
-75.33,-904.02
-75.32,-903.90
-75.31,-903.78
-75.30,-903.66
-75.29,-903.54
-75.28,-903.42
-75.27,-903.30
-75.26,-903.18
-75.25,-903.06
-75.24,-902.94
-75.23,-902.82
-75.22,-902.70
-75.21,-902.58
-75.20,-902.46
-75.19,-902.34
-75.18,-902.22
-75.17,-902.10
-75.16,-901.98
-75.15,-901.86
-75.14,-901.74
-75.13,-901.62
-75.12,-901.50
-75.11,-901.38
-75.10,-901.26
-75.09,-901.14
-75.08,-901.02
-75.07,-900.90
-75.06,-900.78
-75.05,-900.66
-75.04,-900.54
-75.03,-900.42
-75.02,-900.30
-75.01,-900.18
-75.00,-900.06
-74.99,-899.94
-74.98,-899.82
-74.97,-899.70
-74.96,-899.58
-74.95,-899.46
-74.94,-899.34
-74.93,-899.22
-74.92,-899.10
-74.91,-898.98
-74.90,-898.86
-74.89,-898.74
-74.88,-898.62
-74.87,-898.50
-74.86,-898.38
-74.85,-898.26
-74.84,-898.14
-74.83,-898.02
-74.82,-897.90
-74.81,-897.78
-74.80,-897.66
-74.79,-897.54
-74.78,-897.42
-74.77,-897.30
-74.76,-897.18
-74.75,-897.06
-74.74,-896.94
-74.73,-896.82
-74.72,-896.70
-74.71,-896.58
-74.70,-896.46
-74.69,-896.34
-74.68,-896.22
-74.67,-896.10
-74.66,-895.98
-74.65,-895.86
-74.64,-895.73
-74.63,-895.61
-74.62,-895.49
-74.61,-895.37
-74.60,-895.25
-74.59,-895.13
-74.58,-895.01
-74.57,-894.89
-74.56,-894.77
-74.55,-894.65
-74.54,-894.53
-74.53,-894.41
-74.52,-894.29
-74.51,-894.17
-74.50,-894.05
-74.49,-893.93
-74.48,-893.81
-74.47,-893.69
-74.46,-893.57
-74.45,-893.45
-74.44,-893.33
-74.43,-893.21
-74.42,-893.09
-74.41,-892.97
-74.40,-892.85
-74.39,-892.73
-74.38,-892.61
-74.37,-892.49
-74.36,-892.37
-74.35,-892.25
-74.34,-892.13
-74.33,-892.01
-74.32,-891.89
-74.31,-891.77
-74.30,-891.65
-74.29,-891.53
-74.28,-891.41
-74.27,-891.29
-74.26,-891.17
-74.25,-891.05
-74.24,-890.93
-74.23,-890.81
-74.22,-890.69
-74.21,-890.57
-74.20,-890.45
-74.19,-890.33
-74.18,-890.21
-74.17,-890.09
-74.16,-889.97
-74.15,-889.85
-74.14,-889.73
-74.13,-889.61
-74.12,-889.49
-74.11,-889.37
-74.10,-889.25
-74.09,-889.13
-74.08,-889.01
-74.07,-888.89
-74.06,-888.77
-74.05,-888.65
-74.04,-888.53
-74.03,-888.41
-74.02,-888.29
-74.01,-888.17
-74.00,-888.05
-73.99,-887.93
-73.98,-887.81
-73.97,-887.69
-73.96,-887.57
-73.95,-887.45
-73.94,-887.33
-73.93,-887.21
-73.92,-887.09
-73.91,-886.97
-73.90,-886.85
-73.89,-886.73
-73.88,-886.61
-73.87,-886.49
-73.86,-886.37
-73.85,-886.25
-73.84,-886.13
-73.83,-886.01
-73.82,-885.89
-73.81,-885.77
-73.80,-885.65
-73.79,-885.53
-73.78,-885.41
-73.77,-885.29
-73.76,-885.17
-73.75,-885.05
-73.74,-884.93
-73.73,-884.81
-73.72,-884.69
-73.71,-884.57
-73.70,-884.45
-73.69,-884.33
-73.68,-884.21
